TP,FP,FN,TN,F1-score,Recall,Precision
93,14,7,186,0.8738525432826587,0.8766666666666667,0.8844725743694483
97,19,3,181,0.8738525432826587,0.8766666666666667,0.8844725743694483
73,4,27,196,0.8738525432826587,0.8766666666666667,0.8844725743694483
